,a,id,customer_index,date,quantity,monetary
5529,5529,14269,1884,1997-03-09,3,36.11
5530,5530,14269,1884,1997-11-08,3,41.97
5531,5531,14269,1884,1998-04-17,4,58.89
5532,5532,14269,1884,1998-05-25,3,43.97
5533,5533,17068,1885,1997-03-09,5,42.34
5534,5534,17913,1886,1997-03-09,1,11.77
5535,5535,17913,1886,1997-07-01,1,13.97
5536,5536,17913,1886,1998-03-09,1,15.49
5537,5537,17913,1886,1998-06-10,2,25.48
5538,5538,19060,1887,1997-03-09,5,70.64
5539,5539,19060,1887,1997-03-23,3,74.32
5540,5540,19060,1887,1997-04-11,2,9.58
5541,5541,19060,1887,1997-05-10,1,15.36
5542,5542,19060,1887,1997-05-14,1,13.97
5543,5543,19060,1887,1997-05-18,1,13.77
5544,5544,19060,1887,1997-05-25,1,13.97
5545,5545,19060,1887,1997-06-05,1,14.79
5546,5546,19060,1887,1997-06-07,1,14.79
5547,5547,19060,1887,1997-06-09,1,14.79
5548,5548,19060,1887,1997-06-19,2,29.16
5549,5549,19060,1887,1997-06-29,2,30.73
5550,5550,19060,1887,1997-08-09,1,13.97
5551,5551,19060,1887,1997-08-16,1,13.97
5552,5552,19060,1887,1997-08-19,1,9.98
5553,5553,19060,1887,1997-08-23,1,14.37
5554,5554,19060,1887,1997-10-05,1,6.49
5555,5555,19060,1887,1997-10-16,1,12.99
5556,5556,19060,1887,1997-10-16,1,15.99
5557,5557,19060,1887,1997-10-16,1,11.49
5558,5558,19060,1887,1997-10-18,1,14.99
5559,5559,19060,1887,1997-11-02,2,31.48
5560,5560,19060,1887,1997-11-09,1,13.99
5561,5561,19060,1887,1997-11-21,1,43.99
5562,5562,19060,1887,1997-12-13,2,30.48
5563,5563,19060,1887,1998-01-10,3,44.47
5564,5564,19060,1887,1998-01-19,1,15.99
5565,5565,19060,1887,1998-02-16,3,45.47
5566,5566,19060,1887,1998-04-12,1,11.88
5567,5567,19060,1887,1998-04-15,2,30.98
5568,5568,19060,1887,1998-04-26,3,41.95
5569,5569,19060,1887,1998-05-02,2,27.48
5570,5570,19060,1887,1998-06-01,1,15.49
5571,5571,19060,1887,1998-06-05,1,12.99
5572,5572,19198,1888,1997-03-09,2,80.73
5573,5573,19198,1888,1997-11-18,4,42.46
5574,5574,19207,1889,1997-03-09,6,52.44
5575,5575,19207,1889,1997-07-01,4,59.65
5576,5576,19207,1889,1997-10-03,16,181.84
5577,5577,19207,1889,1997-10-09,1,11.99
5578,5578,19207,1889,1997-10-09,1,11.49
5579,5579,19207,1889,1997-10-09,1,15.49
5580,5580,19207,1889,1997-10-15,1,12.99
5581,5581,19207,1889,1997-11-22,1,12.49
5582,5582,19207,1889,1997-11-27,1,14.99
5583,5583,19207,1889,1997-12-10,1,12.49
5584,5584,19207,1889,1998-01-09,1,13.99
5585,5585,19207,1889,1998-03-22,2,25.98
5586,5586,19207,1889,1998-06-12,2,30.98
5587,5587,19220,1890,1997-03-09,2,56.96
5588,5588,19237,1891,1997-03-09,3,45.28
5589,5589,19237,1891,1997-06-09,1,13.97
5590,5590,19237,1891,1997-07-31,1,14.96
5591,5591,19240,1892,1997-03-09,1,17.99
5592,5592,19255,1893,1997-03-09,1,12.49
5593,5593,19259,1894,1997-03-09,1,11.77
5594,5594,19259,1894,1997-03-22,2,45.73
5595,5595,19259,1894,1997-04-17,1,14.79
5596,5596,19259,1894,1997-08-14,1,13.77
5597,5597,19259,1894,1997-11-08,2,23.98
5598,5598,19270,1895,1997-03-09,2,25.96
5599,5599,19286,1896,1997-03-09,2,29.96
5600,5600,19286,1896,1998-03-09,2,26.56
5601,5601,19303,1897,1997-03-09,2,29.96
5602,5602,19303,1897,1997-11-02,2,32.48
5603,5603,19315,1898,1997-03-09,1,14.99
5604,5604,19320,1899,1997-03-09,2,26.14
5605,5605,19320,1899,1997-06-02,2,22.54
5606,5606,19320,1899,1997-12-11,9,104.41
5607,5607,19320,1899,1998-01-26,1,10.49
5608,5608,19320,1899,1998-01-29,4,35.46
5609,5609,19320,1899,1998-02-26,6,128.79
5610,5610,19320,1899,1998-03-17,2,29.76
5611,5611,19320,1899,1998-03-22,2,27.48
5612,5612,19320,1899,1998-06-25,2,26.48
5613,5613,19332,1900,1997-03-09,1,22.77
5614,5614,19339,1901,1997-03-09,5,69.63
5615,5615,19339,1901,1997-03-09,7,97.77
5616,5616,19339,1901,1997-03-09,1,92.99
5617,5617,19339,1901,1997-03-10,5,79.62
5618,5618,19339,1901,1997-03-11,3,225.97
5619,5619,19339,1901,1997-03-11,5,137.54
5620,5620,19339,1901,1997-03-13,3,92.56
5621,5621,19339,1901,1997-03-13,6,81.82
5622,5622,19339,1901,1997-03-15,8,102.16
5623,5623,19339,1901,1997-03-15,7,86.4
5624,5624,19339,1901,1997-03-16,2,25.98
5625,5625,19339,1901,1997-03-16,2,31.32
5626,5626,19339,1901,1997-03-16,7,89.96
5627,5627,19339,1901,1997-03-18,6,78.8
5628,5628,19339,1901,1997-03-18,8,115.27
5629,5629,19339,1901,1997-03-18,9,117.9
5630,5630,19339,1901,1997-03-18,4,46.88
5631,5631,19339,1901,1997-03-18,19,262.99
5632,5632,19339,1901,1997-03-19,9,132.25
5633,5633,19339,1901,1997-03-19,8,110.14
5634,5634,19339,1901,1997-03-19,4,50.27
5635,5635,19339,1901,1997-03-20,7,159.31
5636,5636,19339,1901,1997-03-20,13,180.74
5637,5637,19339,1901,1997-03-20,15,368.85
5638,5638,19339,1901,1997-03-20,18,260.88
5639,5639,19339,1901,1997-03-20,3,74.97
5640,5640,19339,1901,1997-03-20,10,199.9
5641,5641,19339,1901,1997-03-20,6,289.94
5642,5642,19339,1901,1997-03-20,1,19.99
5643,5643,19339,1901,1997-03-21,24,384.16
5644,5644,19339,1901,1997-03-21,9,183.32
5645,5645,19339,1901,1997-03-21,5,73.84
5646,5646,19339,1901,1997-03-22,3,45.34
5647,5647,19339,1901,1997-03-23,5,75.39
5648,5648,19339,1901,1997-03-23,4,73.28
5649,5649,19339,1901,1997-03-23,7,102.35
5650,5650,19339,1901,1997-03-24,3,38.35
5651,5651,19339,1901,1997-03-25,4,114.96
5652,5652,19339,1901,1997-03-25,1,19.99
5653,5653,19339,1901,1997-03-25,3,71.7
5654,5654,19339,1901,1997-03-26,9,219.88
5655,5655,19339,1901,1997-03-27,4,80.92
5656,5656,19339,1901,1997-03-27,2,28.73
5657,5657,19339,1901,1997-03-27,11,156.24
5658,5658,19339,1901,1997-03-28,8,113.53
5659,5659,19339,1901,1997-03-28,11,150.72
5660,5660,19339,1901,1997-03-28,2,27.34
5661,5661,19339,1901,1997-03-28,1,22.77
5662,5662,19339,1901,1997-03-28,12,151.96
5663,5663,19339,1901,1997-03-29,11,130.13
5664,5664,19339,1901,1997-03-30,3,54.97
5665,5665,19339,1901,1997-03-30,5,74.79
5666,5666,19339,1901,1997-03-30,7,100.54
5667,5667,19339,1901,1997-04-01,5,94.7
5668,5668,19339,1901,1997-04-02,13,214.77
5669,5669,19339,1901,1997-04-11,5,65.23
5670,5670,19347,1902,1997-03-09,3,43.73
5671,5671,19347,1902,1997-05-31,7,111.76
5672,5672,19347,1902,1997-07-30,3,38.33
5673,5673,19347,1902,1998-03-17,4,53.35
5674,5674,19347,1902,1998-05-24,3,68.47
5675,5675,19360,1903,1997-03-09,2,22.55
5676,5676,19375,1904,1997-03-09,1,28.97
5677,5677,19390,1905,1997-03-09,1,13.97
5678,5678,19392,1906,1997-03-09,2,33.54
5679,5679,19392,1906,1997-04-18,1,11.77
5680,5680,19392,1906,1997-05-28,1,13.97
5681,5681,19392,1906,1997-07-26,2,27.93
5682,5682,19392,1906,1998-06-15,3,40.06
5683,5683,19410,1907,1997-03-09,1,10.99
5684,5684,19422,1908,1997-03-09,1,17.99
5685,5685,19426,1909,1997-03-09,1,13.97
5686,5686,19426,1909,1997-04-13,2,29.92
5687,5687,19426,1909,1997-05-18,1,12.97
5688,5688,19426,1909,1997-06-30,2,15.54
5689,5689,19430,1910,1997-03-09,2,24.74
5690,5690,19430,1910,1997-05-09,3,46.71
5691,5691,19430,1910,1997-07-31,2,28.93
5692,5692,19430,1910,1997-11-13,1,6.49
5693,5693,19443,1911,1997-03-09,2,25.28
5694,5694,19443,1911,1997-03-24,1,12.79
5695,5695,19447,1912,1997-03-09,6,71.02
5696,5696,19458,1913,1997-03-09,1,21.99
5697,5697,19467,1914,1997-03-09,7,95.45
5698,5698,19467,1914,1997-03-09,4,105.0
5699,5699,19467,1914,1997-03-12,3,42.49
5700,5700,7405,1915,1997-03-10,2,25.74
5701,5701,7405,1915,1997-07-08,8,123.53
5702,5702,7405,1915,1997-10-10,5,63.45
5703,5703,7405,1915,1997-11-09,5,66.95
5704,5704,9793,1916,1997-03-10,1,22.7
5705,5705,9793,1916,1997-04-02,2,32.0
5706,5706,10296,1917,1997-03-10,1,10.77
5707,5707,16292,1918,1997-03-10,1,15.36
5708,5708,18055,1919,1997-03-10,2,24.98
5709,5709,18055,1919,1997-09-02,1,17.3
5710,5710,19038,1920,1997-03-10,10,120.32
5711,5711,19038,1920,1997-03-31,23,356.56
5712,5712,19038,1920,1997-07-16,5,69.45
5713,5713,19038,1920,1997-11-13,3,32.97
5714,5714,19101,1921,1997-03-10,3,39.5
5715,5715,19101,1921,1997-03-16,1,7.98
5716,5716,19101,1921,1997-04-05,2,33.4
5717,5717,19101,1921,1998-03-10,1,7.49
5718,5718,19475,1922,1997-03-10,2,24.69
5719,5719,19475,1922,1997-04-15,2,34.93
5720,5720,19478,1923,1997-03-10,1,9.77
5721,5721,19496,1924,1997-03-10,1,12.77
5722,5722,19505,1925,1997-03-10,2,36.86
5723,5723,19505,1925,1997-04-13,1,14.96
5724,5724,19505,1925,1997-04-25,1,10.77
5725,5725,19505,1925,1997-05-14,1,13.97
5726,5726,19505,1925,1997-09-26,1,12.99
5727,5727,19505,1925,1998-02-12,1,14.49
5728,5728,19505,1925,1998-05-20,2,19.56
5729,5729,19505,1925,1998-06-06,2,21.37
5730,5730,19505,1925,1998-06-14,2,26.3
5731,5731,19515,1926,1997-03-10,3,38.5
5732,5732,19530,1927,1997-03-10,1,7.98
5733,5733,19542,1928,1997-03-10,2,34.98
5734,5734,19542,1928,1998-01-04,5,83.45
5735,5735,19559,1929,1997-03-10,1,11.97
5736,5736,19559,1929,1997-03-24,1,9.77
5737,5737,19559,1929,1997-09-21,1,14.49
5738,5738,19559,1929,1997-10-23,1,12.99
5739,5739,19559,1929,1997-11-16,1,14.49
5740,5740,19562,1930,1997-03-10,1,19.77
5741,5741,19579,1931,1997-03-10,1,15.99
5742,5742,19584,1932,1997-03-10,4,71.49
5743,5743,19584,1932,1997-08-16,1,14.96
5744,5744,19611,1933,1997-03-10,1,13.77
5745,5745,19615,1934,1997-03-10,1,14.37
5746,5746,19615,1934,1997-07-22,1,15.76
5747,5747,19628,1935,1997-03-10,2,22.54
5748,5748,19628,1935,1997-05-27,2,20.54
5749,5749,19631,1936,1997-03-10,1,11.77
5750,5750,19647,1937,1997-03-10,2,29.58
5751,5751,19685,1938,1997-03-10,2,38.29
5752,5752,19687,1939,1997-03-10,4,74.73
5753,5753,19687,1939,1997-04-04,2,27.34
5754,5754,19687,1939,1997-09-20,3,42.47
5755,5755,19700,1940,1997-03-10,1,26.77
5756,5756,19700,1940,1997-11-07,1,15.99
5757,5757,19700,1940,1997-12-02,1,13.99
5758,5758,19714,1941,1997-03-10,2,23.54
5759,5759,19714,1941,1997-11-07,3,31.97
5760,5760,19714,1941,1998-02-17,3,41.97
5761,5761,19730,1942,1997-03-10,2,31.0
5762,5762,19751,1943,1997-03-10,2,24.98
5763,5763,19751,1943,1997-03-12,4,55.08
5764,5764,19751,1943,1997-07-29,1,9.97
5765,5765,19755,1944,1997-03-10,2,33.76
5766,5766,4066,1945,1997-03-11,1,15.36
5767,5767,4066,1945,1997-10-09,2,42.48
5768,5768,4066,1945,1997-12-08,3,32.47
5769,5769,4066,1945,1998-01-20,3,39.86
5770,5770,4066,1945,1998-02-26,2,59.55
5771,5771,4066,1945,1998-03-06,5,63.95
5772,5772,4066,1945,1998-03-27,2,63.48
5773,5773,4066,1945,1998-06-22,3,39.46
5774,5774,17724,1946,1997-03-11,4,49.87
5775,5775,17724,1946,1997-03-28,3,35.71
5776,5776,17724,1946,1997-04-08,2,22.54
5777,5777,17724,1946,1997-04-08,1,13.97
5778,5778,17950,1947,1997-03-11,2,9.58
5779,5779,19593,1948,1997-03-11,1,27.97
5780,5780,19670,1949,1997-03-11,1,49.37
5781,5781,19775,1950,1997-03-11,1,11.77
5782,5782,19775,1950,1997-06-25,2,26.14
5783,5783,19778,1951,1997-03-11,2,20.75
5784,5784,19778,1951,1998-05-28,2,24.98
5785,5785,19792,1952,1997-03-11,4,75.09
5786,5786,19805,1953,1997-03-11,3,41.35
5787,5787,19805,1953,1997-03-21,5,70.82
5788,5788,19805,1953,1997-04-23,3,35.31
5789,5789,19805,1953,1997-04-25,3,33.17
5790,5790,19805,1953,1997-06-18,2,31.86
5791,5791,19805,1953,1997-07-04,1,29.6
5792,5792,19805,1953,1997-08-07,2,28.74
5793,5793,19805,1953,1997-11-18,1,13.99
5794,5794,19805,1953,1997-11-18,2,35.98
5795,5795,19817,1954,1997-03-11,2,34.14
5796,5796,19830,1955,1997-03-11,1,16.36
5797,5797,19830,1955,1997-03-21,1,11.77
5798,5798,19830,1955,1997-04-15,3,44.51
5799,5799,19830,1955,1997-05-07,1,11.77
5800,5800,19830,1955,1997-05-15,2,25.74
5801,5801,19830,1955,1997-05-19,2,36.36
5802,5802,19830,1955,1997-06-02,2,28.76
5803,5803,19830,1955,1997-06-17,3,40.49
5804,5804,19830,1955,1997-07-01,2,26.73
5805,5805,19830,1955,1997-07-11,3,33.51
5806,5806,19830,1955,1997-07-25,3,41.5
5807,5807,19830,1955,1997-08-21,2,29.33
5808,5808,19841,1956,1997-03-11,2,25.73
5809,5809,19859,1957,1997-03-11,4,50.47
5810,5810,19873,1958,1997-03-11,1,11.77
5811,5811,19873,1958,1997-04-07,1,14.96
5812,5812,19878,1959,1997-03-11,1,13.97
5813,5813,19878,1959,1997-03-22,1,13.97
5814,5814,19880,1960,1997-03-11,2,29.75
5815,5815,19885,1961,1997-03-11,2,33.74
5816,5816,19885,1961,1997-09-23,1,11.49
5817,5817,19885,1961,1997-11-11,6,77.44
5818,5818,19888,1962,1997-03-11,3,41.97
5819,5819,19888,1962,1997-03-11,2,25.6
5820,5820,19888,1962,1997-07-17,3,38.97
5821,5821,19888,1962,1997-11-12,2,23.48
5822,5822,19892,1963,1997-03-11,1,14.96
5823,5823,19892,1963,1997-03-17,1,14.96
5824,5824,19892,1963,1997-05-26,3,84.97
5825,5825,19892,1963,1998-06-07,1,11.49
5826,5826,19892,1963,1998-06-22,3,38.97
5827,5827,19894,1964,1997-03-11,3,40.3
5828,5828,19894,1964,1997-09-04,1,15.36
5829,5829,19894,1964,1997-09-05,2,35.95
5830,5830,19894,1964,1997-11-05,3,47.47
5831,5831,19902,1965,1997-03-11,1,14.96
5832,5832,19914,1966,1997-03-11,3,46.08
5833,5833,19914,1966,1997-03-14,1,19.99
5834,5834,19914,1966,1997-03-20,1,15.36
5835,5835,19914,1966,1997-03-21,6,77.0
5836,5836,19914,1966,1998-04-08,1,15.49
5837,5837,19924,1967,1997-03-11,1,14.96
5838,5838,19938,1968,1997-03-11,2,21.76
5839,5839,19954,1969,1997-03-11,3,43.89
5840,5840,19970,1970,1997-03-11,1,14.37
5841,5841,19970,1970,1997-03-11,1,9.77
5842,5842,19988,1971,1997-03-11,2,29.33
5843,5843,20004,1972,1997-03-11,1,8.77
5844,5844,20015,1973,1997-03-11,1,6.77
5845,5845,20037,1974,1997-03-11,6,70.87
5846,5846,10235,1975,1997-03-12,1,22.77
5847,5847,10235,1975,1997-05-13,1,22.77
5848,5848,19757,1976,1997-03-12,1,14.37
5849,5849,20055,1977,1997-03-12,1,14.37
5850,5850,20072,1978,1997-03-12,1,5.98
5851,5851,20096,1979,1997-03-12,1,32.97
5852,5852,20104,1980,1997-03-12,2,29.73
5853,5853,20104,1980,1997-03-24,4,60.25
5854,5854,20111,1981,1997-03-12,3,44.71
5855,5855,20111,1981,1997-03-13,4,66.66
5856,5856,20111,1981,1997-04-18,3,44.88
5857,5857,20111,1981,1997-05-15,3,44.88
5858,5858,20111,1981,1997-06-12,4,60.84
5859,5859,20111,1981,1997-06-20,4,51.67
5860,5860,20111,1981,1997-06-25,3,45.88
5861,5861,20111,1981,1997-07-04,3,44.88
5862,5862,20111,1981,1997-07-08,3,43.89
5863,5863,20111,1981,1997-07-16,3,45.29
5864,5864,20111,1981,1997-07-21,4,61.84
5865,5865,20111,1981,1997-07-29,3,46.88
5866,5866,20111,1981,1997-08-05,3,44.88
5867,5867,20111,1981,1997-08-20,4,49.67
5868,5868,20111,1981,1997-09-05,4,50.87
5869,5869,20111,1981,1997-09-16,6,77.94
5870,5870,20111,1981,1997-09-19,2,25.98
5871,5871,20111,1981,1997-09-27,1,12.99
5872,5872,20111,1981,1997-10-01,3,39.97
5873,5873,20111,1981,1997-10-02,1,12.99
5874,5874,20111,1981,1997-10-04,4,56.96
5875,5875,20111,1981,1997-10-09,3,38.97
5876,5876,20111,1981,1997-10-20,3,38.97
5877,5877,20111,1981,1997-10-30,3,38.97
5878,5878,20111,1981,1997-11-01,3,38.97
5879,5879,20111,1981,1997-11-06,3,38.97
5880,5880,20111,1981,1997-11-07,3,37.97
5881,5881,20111,1981,1997-11-20,3,40.97
5882,5882,20111,1981,1997-12-06,4,53.46
5883,5883,20111,1981,1998-01-06,2,28.98
5884,5884,20111,1981,1998-01-15,1,12.99
5885,5885,20111,1981,1998-01-26,3,38.86
5886,5886,20111,1981,1998-02-03,3,39.56
5887,5887,20111,1981,1998-02-12,3,37.86
5888,5888,20111,1981,1998-02-17,3,36.97
5889,5889,20111,1981,1998-03-26,3,41.47
5890,5890,20111,1981,1998-04-14,3,40.97
5891,5891,20111,1981,1998-04-29,3,32.97
5892,5892,20111,1981,1998-05-07,3,36.75
5893,5893,20111,1981,1998-05-13,1,12.58
5894,5894,20111,1981,1998-05-28,3,37.86
5895,5895,20111,1981,1998-06-17,4,47.96
5896,5896,20117,1982,1997-03-12,2,35.74
5897,5897,20117,1982,1997-05-28,1,14.96
5898,5898,20117,1982,1997-08-25,1,15.36
5899,5899,20117,1982,1997-11-29,1,5.49
5900,5900,20117,1982,1997-12-06,1,11.49
5901,5901,20117,1982,1998-03-20,1,13.99
5902,5902,20130,1983,1997-03-12,1,20.99
5903,5903,20130,1983,1997-05-05,2,31.76
5904,5904,20130,1983,1997-06-03,2,39.95
5905,5905,20133,1984,1997-03-12,1,15.36
5906,5906,20133,1984,1997-10-02,1,19.49
5907,5907,20133,1984,1997-10-20,2,21.98
5908,5908,20140,1985,1997-03-12,3,36.12
5909,5909,20140,1985,1997-03-20,5,42.31
5910,5910,20140,1985,1997-04-02,1,10.77
5911,5911,20150,1986,1997-03-12,1,15.36
5912,5912,20155,1987,1997-03-12,1,15.36
5913,5913,20155,1987,1997-06-21,1,11.97
5914,5914,20155,1987,1997-08-08,2,29.33
5915,5915,20155,1987,1997-11-05,1,11.49
5916,5916,20168,1988,1997-03-12,1,5.78
5917,5917,20181,1989,1997-03-12,1,14.37
5918,5918,20192,1990,1997-03-12,1,14.37
5919,5919,20192,1990,1997-11-21,1,19.49
5920,5920,20192,1990,1998-06-13,1,14.49
5921,5921,20205,1991,1997-03-12,1,11.77
5922,5922,20219,1992,1997-03-12,1,13.97
5923,5923,20219,1992,1997-07-07,1,13.97
5924,5924,20223,1993,1997-03-12,2,28.74
5925,5925,20223,1993,1997-12-26,3,33.47
5926,5926,20239,1994,1997-03-12,1,11.77
5927,5927,20255,1995,1997-03-12,1,11.77
5928,5928,20271,1996,1997-03-12,1,20.3
5929,5929,20285,1997,1997-03-12,1,11.77
5930,5930,20285,1997,1997-12-01,1,9.49
5931,5931,20299,1998,1997-03-12,1,14.37
5932,5932,20315,1999,1997-03-12,1,13.99
5933,5933,20330,2000,1997-03-12,1,13.97
5934,5934,6827,2001,1997-03-13,2,25.74
5935,5935,15459,2002,1997-03-13,3,50.73
5936,5936,19374,2003,1997-03-13,5,55.47
5937,5937,19374,2003,1998-02-16,7,99.93
5938,5938,20116,2004,1997-03-13,7,100.52
5939,5939,20345,2005,1997-03-13,19,192.79
5940,5940,20345,2005,1997-03-22,5,67.45
5941,5941,20345,2005,1997-06-11,4,66.09
5942,5942,20345,2005,1997-07-02,3,55.31
5943,5943,20345,2005,1998-02-25,2,29.98
5944,5944,20345,2005,1998-04-29,3,35.47
5945,5945,20350,2006,1997-03-13,1,22.77
5946,5946,20354,2007,1997-03-13,2,19.54
5947,5947,20354,2007,1997-08-19,1,21.7
5948,5948,20354,2007,1998-01-14,1,12.99
5949,5949,20364,2008,1997-03-13,5,51.87
5950,5950,20364,2008,1998-04-06,1,9.99
5951,5951,20380,2009,1997-03-13,1,11.78
5952,5952,20390,2010,1997-03-13,1,14.37
5953,5953,20390,2010,1997-06-27,1,19.99
5954,5954,20396,2011,1997-03-13,1,9.99
5955,5955,20412,2012,1997-03-13,1,27.99
5956,5956,20412,2012,1997-04-20,1,13.97
5957,5957,20412,2012,1997-05-11,2,26.22
5958,5958,20412,2012,1998-01-28,1,12.99
5959,5959,20412,2012,1998-01-28,1,12.99
5960,5960,20412,2012,1998-03-28,1,13.99
5961,5961,20412,2012,1998-06-14,2,24.98
5962,5962,20414,2013,1997-03-13,1,20.99
5963,5963,20431,2014,1997-03-13,6,93.4
5964,5964,20445,2015,1997-03-13,1,11.77
5965,5965,20459,2016,1997-03-13,1,20.99
5966,5966,20462,2017,1997-03-13,1,44.77
5967,5967,20462,2017,1997-06-30,1,11.77
5968,5968,20462,2017,1997-12-16,1,11.49
5969,5969,20462,2017,1998-03-12,1,14.49
5970,5970,20473,2018,1997-03-13,1,18.36
5971,5971,20491,2019,1997-03-13,3,33.51
5972,5972,20512,2020,1997-03-13,1,6.79
5973,5973,20525,2021,1997-03-13,4,58.66
5974,5974,20525,2021,1998-03-27,2,29.48
5975,5975,20532,2022,1997-03-13,2,26.74
5976,5976,20532,2022,1997-06-12,2,27.94
5977,5977,20532,2022,1998-01-19,1,14.49
5978,5978,20532,2022,1998-03-09,1,9.99
5979,5979,20532,2022,1998-03-26,1,15.49
5980,5980,20532,2022,1998-05-14,1,19.99
5981,5981,20545,2023,1997-03-13,1,12.49
5982,5982,20547,2024,1997-03-13,1,14.37
5983,5983,20547,2024,1997-03-14,1,14.79
5984,5984,20547,2024,1997-04-04,1,14.79
5985,5985,20547,2024,1997-04-12,1,11.77
5986,5986,20547,2024,1997-05-11,1,13.97
5987,5987,20547,2024,1997-06-17,2,25.94
5988,5988,20547,2024,1997-07-06,1,19.99
5989,5989,20547,2024,1997-08-30,1,14.96
5990,5990,20565,2025,1997-03-13,1,15.36
5991,5991,20582,2026,1997-03-13,2,28.34
5992,5992,20592,2027,1997-03-13,1,14.99
5993,5993,20592,2027,1997-05-13,1,10.77
5994,5994,20592,2027,1998-03-22,2,12.18
5995,5995,20601,2028,1997-03-13,1,17.96
5996,5996,10189,2029,1997-03-14,1,15.36
5997,5997,16359,2030,1997-03-14,2,24.74
5998,5998,16359,2030,1997-04-02,2,35.34
5999,5999,16359,2030,1997-05-20,2,26.13
6000,6000,16359,2030,1997-06-28,2,26.14
6001,6001,18359,2031,1997-03-14,2,48.76
6002,6002,18359,2031,1997-12-15,2,25.98
6003,6003,18359,2031,1998-03-05,2,25.98
6004,6004,18359,2031,1998-03-13,2,25.57
6005,6005,18359,2031,1998-05-25,1,11.99
6006,6006,18359,2031,1998-06-04,4,55.83
6007,6007,18359,2031,1998-06-27,2,25.98
6008,6008,20028,2032,1997-03-14,1,12.49
6009,6009,20136,2033,1997-03-14,1,8.77
6010,6010,20136,2033,1997-07-07,2,26.22
6011,6011,20136,2033,1997-09-07,2,43.57
6012,6012,20411,2034,1997-03-14,5,36.83
6013,6013,20411,2034,1997-03-20,1,19.99
6014,6014,20411,2034,1997-03-31,2,34.38
6015,6015,20411,2034,1997-07-10,4,25.14
6016,6016,20411,2034,1997-08-13,2,26.73
6017,6017,20411,2034,1997-11-23,2,25.98
6018,6018,20411,2034,1998-01-29,3,16.47
6019,6019,20411,2034,1998-03-24,1,32.49
6020,6020,20411,2034,1998-03-31,1,15.49
6021,6021,20411,2034,1998-06-19,1,12.99
6022,6022,20617,2035,1997-03-14,1,9.97
6023,6023,20617,2035,1997-10-05,1,18.99
6024,6024,20617,2035,1998-03-26,1,14.49
6025,6025,20626,2036,1997-03-14,1,15.36
6026,6026,20626,2036,1997-03-30,1,13.77
6027,6027,20637,2037,1997-03-14,2,17.54
6028,6028,20649,2038,1997-03-14,6,79.2
6029,6029,20666,2039,1997-03-14,1,9.97
6030,6030,20678,2040,1997-03-14,2,22.48
6031,6031,20683,2041,1997-03-14,1,8.77
6032,6032,20683,2041,1997-03-17,1,11.77
6033,6033,20683,2041,1997-05-20,1,14.37
6034,6034,20684,2042,1997-03-14,4,55.06
6035,6035,20684,2042,1997-03-29,5,66.43
6036,6036,20684,2042,1998-03-31,4,54.46
6037,6037,20693,2043,1997-03-14,1,10.97
6038,6038,20695,2044,1997-03-14,3,38.51
6039,6039,20695,2044,1997-08-01,2,30.72
6040,6040,20695,2044,1997-08-21,2,30.72
6041,6041,20695,2044,1997-09-03,5,61.43
6042,6042,20695,2044,1997-09-06,1,27.77
6043,6043,20695,2044,1997-10-14,1,10.99
6044,6044,20695,2044,1997-12-01,2,24.48
6045,6045,20695,2044,1997-12-12,1,49.49
6046,6046,20695,2044,1997-12-18,1,25.99
6047,6047,20695,2044,1998-01-08,1,15.49
6048,6048,20695,2044,1998-01-28,2,32.48
6049,6049,20695,2044,1998-03-05,4,61.46
6050,6050,20695,2044,1998-03-11,1,75.99
6051,6051,20695,2044,1998-04-07,6,87.63
6052,6052,20695,2044,1998-04-19,3,102.96
6053,6053,20704,2045,1997-03-14,4,51.12
6054,6054,20704,2045,1997-04-01,1,10.77
6055,6055,20704,2045,1997-04-23,3,51.1
6056,6056,20704,2045,1997-10-03,1,14.99
6057,6057,20704,2045,1997-10-31,5,87.45
6058,6058,20704,2045,1997-11-07,1,13.99
6059,6059,20704,2045,1997-11-09,3,40.97
6060,6060,20704,2045,1998-03-23,1,17.99
6061,6061,20704,2045,1998-05-28,3,41.16
6062,6062,20704,2045,1998-06-08,2,29.57
6063,6063,20706,2046,1997-03-14,10,349.9
6064,6064,20723,2047,1997-03-14,1,13.97
6065,6065,20723,2047,1997-11-19,1,5.49
6066,6066,20723,2047,1998-03-13,1,6.49
6067,6067,20730,2048,1997-03-14,3,36.92
6068,6068,20730,2048,1997-06-26,1,14.79
6069,6069,20743,2049,1997-03-14,2,23.54
6070,6070,20743,2049,1997-05-30,3,43.69
6071,6071,20743,2049,1997-06-25,3,53.51
6072,6072,20743,2049,1997-06-27,3,33.91
6073,6073,20747,2050,1997-03-14,1,11.77
6074,6074,20766,2051,1997-03-14,5,74.25
6075,6075,20768,2052,1997-03-14,2,24.98
6076,6076,20768,2052,1997-05-30,1,12.25
6077,6077,20787,2053,1997-03-14,1,12.49
6078,6078,20799,2054,1997-03-14,3,42.71
6079,6079,20813,2055,1997-03-14,6,75.01
6080,6080,20813,2055,1997-06-14,4,50.48
6081,6081,20813,2055,1997-11-12,4,59.96
6082,6082,20820,2056,1997-03-14,3,33.31
6083,6083,20828,2057,1997-03-14,1,16.36
6084,6084,20828,2057,1997-05-12,1,14.96
6085,6085,20840,2058,1997-03-14,1,10.77
6086,6086,20840,2058,1997-09-08,1,122.37
6087,6087,20841,2059,1997-03-14,1,9.77
